id,section,module_key,module_label,checklist_item,description,priority,status,issue_type,severity,owner_user_id,owner_name,route,evidence_notes,fix_notes,screenshot_url,created_by,created_at,updated_at,reviewed_at,fixed_at,is_deleted
7f56aa87-b88e-4a52-8428-222e21ada795,Payment Recovery,payment_recovery,Payment Recovery,High-value pending filter works.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e026f1a9-8bc0-4fe6-b403-757ea47d6835,Payment Recovery,payment_recovery,Payment Recovery,No-owner pending leads are visible.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
bfae9cf7-669d-420e-8729-661c8be2fae0,Payment Recovery,payment_recovery,Payment Recovery,No-next-payment-date leads are visible.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3891d943-2cb3-4161-8006-fef3074dbb6f,Payment Recovery,payment_recovery,Payment Recovery,Recovery overdue logic is accurate.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
862a7b3c-522f-44f6-ad75-0df0d239a68e,Payment Recovery,payment_recovery,Payment Recovery,Finance pending cases appear correctly.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e2ed7f68-242b-440c-8f04-747cc81568a1,Payment Recovery,payment_recovery,Payment Recovery,Dropped-risk cases appear correctly.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
60d25057-b3d0-4a90-8ed1-9d279aedaf88,Payment Recovery,payment_recovery,Payment Recovery,Bulk owner assignment works.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
74f8045c-13b2-4ad4-9a70-084443c022e6,Payment Recovery,payment_recovery,Payment Recovery,Bulk field update works.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
cd1c6c1c-5bf9-42df-9c45-67c5ef05c907,Payment Recovery,payment_recovery,Payment Recovery,Follow-up creation works.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
dc58ff8b-ed46-48ea-a6e9-fb6ae2d11350,Payment Recovery,payment_recovery,Payment Recovery,Add payment works without duplicate logs.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
c9541de8-8114-4d26-85a6-5f7f4f8af3b0,Payment Recovery,payment_recovery,Payment Recovery,Notifications are generated correctly.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
83343f52-dc51-4875-a250-6ac6d16395b8,Payment Recovery,payment_recovery,Payment Recovery,Audit logs are created correctly.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
54a70188-8b0a-45db-ae58-84637ac47178,Payment Recovery,payment_recovery,Payment Recovery,Payment Recovery numbers match Paid Pipeline.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0360ee1e-38f5-40ca-a83d-a3909c4a51a3,Payment Recovery,payment_recovery,Payment Recovery,Mobile view is usable.,,medium,not_checked,,,,,/payment-recovery,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
579a30b7-3f11-47f1-a16c-d979cf356b4c,Webinar Performance,webinar_performance,Webinar Performance,Webinar Performance opens through Analytics Center.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
fcf8c418-971a-4757-8e65-121bda6b4f82,Webinar Performance,webinar_performance,Webinar Performance,It uses existing reports only.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
4209811a-27ae-44cc-a9c2-f4e67d07bdec,Webinar Performance,webinar_performance,Webinar Performance,No new sheet import flow appears.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
7bee7ed5-553f-425d-bce0-7982360c3d6a,Webinar Performance,webinar_performance,Webinar Performance,Refresh Existing Data works.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
cfc6f0c8-48b5-4ae4-bc90-f23aa87927f5,Webinar Performance,webinar_performance,Webinar Performance,Date filters update numbers.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
f9734b99-7736-4f4f-aed4-42f2fa4d9651,Webinar Performance,webinar_performance,Webinar Performance,Registrations are accurate.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0595028b-aedd-4e72-910c-f72e33394eb2,Webinar Performance,webinar_performance,Webinar Performance,Show-up numbers are accurate.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ebe6149a-77a3-4fd6-905e-3aa812af4e3b,Webinar Performance,webinar_performance,Webinar Performance,Token buyers are linked from Paid Pipeline.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
28cef2e3-dc9e-45fc-975b-49ce6b713935,Webinar Performance,webinar_performance,Webinar Performance,Final sales are linked correctly.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
115284f4-15ca-47a4-8bc1-86533834d36e,Webinar Performance,webinar_performance,Webinar Performance,Revenue realized is accurate.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
4898bf72-ece2-4c81-87b9-6666cc7169cd,Webinar Performance,webinar_performance,Webinar Performance,Revenue to be realized is accurate.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
7d934154-642f-4169-8474-e18418e9b918,Webinar Performance,webinar_performance,Webinar Performance,Media Buyer Quality section works.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0c36e550-f22e-4b23-88e0-650d4771b457,Webinar Performance,webinar_performance,Webinar Performance,Payment Realization section works.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
26997c47-5c27-410e-8b6c-44170292bc0d,Webinar Performance,webinar_performance,Webinar Performance,Founder Summary copy works.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
541763c8-032a-4cad-ae8c-3294a3ad558c,Webinar Performance,webinar_performance,Webinar Performance,Source Reports link works.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
188abcfe-739c-46f7-b535-438a4cb2c189,Webinar Performance,webinar_performance,Webinar Performance,Missing mapping shows a clear state.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
a6589dfa-c425-42f6-8110-cfde5d7b95ac,Webinar Performance,webinar_performance,Webinar Performance,No fake/sample data appears.,,medium,not_checked,,,,,/webinar-performance,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
4268207e-1f13-4b27-b0c8-a2c7b1a87333,Master Settings,master_settings,Master Settings,Master Settings opens through Admin Center.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
25f94a7a-0e7d-4881-a060-4752391553bf,Master Settings,master_settings,Master Settings,Business Profile saves correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3bba86c7-a59d-4706-86f7-e72306964317,Master Settings,master_settings,Master Settings,Products/Programs save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
24854b1c-dfea-42b6-8941-4564ab4fcd73,Master Settings,master_settings,Master Settings,Payment models save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e6697d39-4b0d-4c6b-84dd-70aaed87a1f5,Master Settings,master_settings,Master Settings,Paid Pipeline stages save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
639653f2-15cb-4812-bdc7-e529c1d05977,Master Settings,master_settings,Master Settings,CRM stages save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
effa263c-46b8-4297-89cd-4a2e12b2fecf,Master Settings,master_settings,Master Settings,Follow-up reasons save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ca669e4b-ae5a-452d-a522-122d7e9e3ffc,Master Settings,master_settings,Master Settings,Finance partners save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
993c62e4-2d32-4159-a3a3-14cf7a401021,Master Settings,master_settings,Master Settings,Webinar settings save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
03f0b9da-e90e-4638-9d15-d5f3b492a20e,Master Settings,master_settings,Master Settings,Team roles/departments save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ded5301f-bcb3-414e-9f7d-55c86410e25b,Master Settings,master_settings,Master Settings,Assignment eligibility defaults save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
662bb570-2e27-4bb4-8c04-db2396bc60fb,Master Settings,master_settings,Master Settings,WhatsApp templates save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
c667b81c-d302-40a8-a1d2-6d39c9bc2620,Master Settings,master_settings,Master Settings,General dropdowns save correctly.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ff1f359f-d404-4596-880a-aed90b96ae9e,Master Settings,master_settings,Master Settings,Quick-save values appear here.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
78996316-0b4f-46b9-84ea-ee36f63a4ab3,Master Settings,master_settings,Master Settings,Settings changes reflect in relevant dropdowns.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
db544df0-262a-41d5-bff7-f89df0739971,Master Settings,master_settings,Master Settings,Audit logs are created for settings changes.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
94514510-21cf-48e1-9547-e19af6e00dbc,Master Settings,master_settings,Master Settings,Sensitive fields are masked.,,medium,not_checked,,,,,/master-settings,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
d75ab8ce-dda0-4409-b7e0-07296272289b,Audit Log,audit_log,Audit Log,Audit Log opens through Admin Center.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
313bcb94-a378-43b0-972f-f32fd9f3a35a,Audit Log,audit_log,Audit Log,Payment added logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
629a7afd-d625-4c53-b4a6-3b0082c72733,Audit Log,audit_log,Audit Log,Payment deleted logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
bd72c928-7b9e-4396-8444-9222569bbc96,Audit Log,audit_log,Audit Log,Stage changed logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
fa9adca0-1359-499c-94c6-e8021f5be638,Audit Log,audit_log,Audit Log,Finance status changed logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3fc15f86-fb2c-4d0b-80f9-396def2a5e44,Audit Log,audit_log,Audit Log,Follow-up completed logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
8db95309-f9eb-4994-995f-da06ae12e047,Audit Log,audit_log,Audit Log,CRM assignment logs correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
5005a5d2-7568-4fd9-b03c-ebd08fc2136a,Audit Log,audit_log,Audit Log,Master Settings changes log correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
0e88b3aa-6ac8-441d-a72d-dab88e6f0f7d,Audit Log,audit_log,Audit Log,Access changes log correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
af99a4a7-bfc4-48c7-aea8-9176446060d0,Audit Log,audit_log,Audit Log,Report exports/deletes log correctly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
a83782b7-40b4-434c-8661-8e55da2cfed1,Audit Log,audit_log,Audit Log,Old/new values show clearly.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ba4d499f-d838-4424-b9b2-a86f6491da1f,Audit Log,audit_log,Audit Log,Sensitive fields are redacted.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
aa7becc8-cccc-4a99-8a5e-5e04e82b4999,Audit Log,audit_log,Audit Log,CSV export works.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
b56e38b2-402a-4659-8fb2-4b6fb9014cf7,Audit Log,audit_log,Audit Log,Filters work.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
8c66758f-7113-41f4-b67d-048bcfed3d63,Audit Log,audit_log,Audit Log,Audit logging never blocks business actions.,,medium,not_checked,,,,,/audit-log,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3d12d226-0e71-4328-a2c4-cf407688d2f7,Notifications,notifications,Notifications,Notification bell appears and count is correct.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
af3e8ed9-0204-4ba3-8167-3332e5ba9fd2,Notifications,notifications,Notifications,Notifications page opens through Admin Center or bell.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
f9d58008-75f3-452f-a5f9-d2d85f3dca91,Notifications,notifications,Notifications,Refresh Notifications works.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
97783bd1-f00d-4761-b660-1acb3ff3e7db,Notifications,notifications,Notifications,Duplicate notifications are avoided.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
fbf5f568-b270-48ee-b08f-f0a7d5532d95,Notifications,notifications,Notifications,Follow-up due alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
d277beff-5a97-4c52-b901-940e25c634d7,Notifications,notifications,Notifications,Follow-up overdue alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
eb8f9158-5ead-4f8e-9566-382c501d742c,Notifications,notifications,Notifications,High-value payment recovery alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
eb4a4415-3000-4034-b37a-6ba78874ad3b,Notifications,notifications,Notifications,No-owner pending alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
91c31ef1-70c7-4c17-9e64-9784101e5e41,Notifications,notifications,Notifications,Finance alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
00d143dd-4512-40ed-89dd-37d2c253401d,Notifications,notifications,Notifications,Audit-based alerts are generated.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
9e263210-f0be-4e0f-a92b-78ba03a62da8,Notifications,notifications,Notifications,Assigned user receives relevant alerts.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
276e88f8-eca9-40bd-821b-7fe3f3c286ea,Notifications,notifications,Notifications,Admin receives founder-level alerts.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
8e25e183-8b13-4c9b-b1c8-bb513b4e5720,Notifications,notifications,Notifications,Mark Read works.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
2d1bf162-8be6-4dab-8a68-a644cf54e1b3,Notifications,notifications,Notifications,Dismiss works.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
5356b57e-2116-4d99-a1f4-6bbfd6f2b865,Notifications,notifications,Notifications,Related action links work.,,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
46627218-68a6-4a2a-bb62-3d4755826eb4,Notifications,notifications,Notifications,"Notifications are useful, not noisy.",,medium,not_checked,,,,,/notifications,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
58d76b64-a68d-42a8-abd5-777da182b95c,Data Accuracy,,,Token Buyers count is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
92dd34c3-26bc-44db-939d-45619c4cc9e4,Data Accuracy,,,Final Sales count is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e567f76e-218b-4870-93c8-80767c3ded33,Data Accuracy,,,Revenue Realized is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
1bffd04a-28bc-441e-bed6-3c2df2de9292,Data Accuracy,,,Revenue To Be Realized is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
3790e0c9-6065-437e-801b-cecb51bab276,Data Accuracy,,,Balance Pending is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
f35cf3a1-952a-4268-bfe8-52c2d1439af9,Data Accuracy,,,Finance Pending is accurate.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
10c6cdfd-435a-4796-b9f1-2117b8ec8468,Data Accuracy,,,Dropped leads are excluded from active pending revenue.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
da82367d-fa05-4a67-b38d-5b5f096d5036,Data Accuracy,,,Refunds/adjustments are handled correctly if applicable.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
012b7c1e-0b63-407e-afdd-d5a8f9bc02cb,Data Accuracy,,,Payment Recovery totals match Paid Pipeline totals.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
e82d2375-657e-4f35-bce5-2c44285fbb72,Data Accuracy,,,Webinar Performance totals match Reports + Paid Pipeline.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ae58821c-8f7c-4400-8871-f8621ef3e369,Data Accuracy,,,Founder Dashboard totals match underlying modules.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
ed2589ab-e9e7-4c98-a641-aeeb4f69a9a9,Data Accuracy,,,Date filters work consistently across modules.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
9e3f96f2-b281-4be5-8a16-b279b45110e7,Data Accuracy,,,This Month / Last Month / Last 7 Days produce logical results.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
654cc037-3b3c-42b8-a407-97b2a921fb0f,Mobile Responsiveness,,,Sidebar/mobile navigation works.,,medium,not_checked,,,,,,,,,89eddcfc-f32c-4f2b-b348-c30d77ce0c4b,2026-05-30 13:36:53.717417+00,2026-05-30 13:36:53.717417+00,,,f
